CIK,Company,Type,Date,Period of Report,SIC,State of Inc,State,Fiscal Year End,Basename,gvkey,sich,insbnk,understatement,option,Misstatement_BAO,act,ap,at,ceq,che,cogs,csho,dlc,dltis,dltt,dp,ib,invt,ivao,ivst,lct,lt,ni,ppegt,pstk,re,rect,sale,sstk,txp,txt,xint,prcc_f,dch_wc,ch_rsst,dch_rec,dch_inv,soft_assets,ch_cs,ch_cm,ch_roa,issue,bm,dpi,reoa,EBIT,ch_fcf,Misstatement_AA,Misstatement,restatement_year
84748,ROGERS CORP,10-K,2001-03-26,2000-12-31,2821.0,MA,MA,102.0,84748_2000,9216,2821.0,0.0,0.0,0.0,0,92.849,12.418,221.514,145.813,10.1,153.203,15.103,0.0,0.296,9.116,12.507,26.72,30.423,0.0,0.0,38.745,75.701,26.72,172.518,0.0,111.501,46.265,248.215,0.697,5.554,10.914,1.08,41.0625,0.095653462,0.150469229,0.06115282,0.035088413,0.529153914,-0.043444402,0.141292985,0.028350234,1.0,0.235118951,0.931486954,0.503358704,0.174769992,-0.110515657,0,0,
854099,SURGICAL LASER TECHNOLOGIES INC /DE/,10-K,2001-03-30,2000-12-31,3845.0,DE,DE,103.0,854099_2000,17232,3845.0,0.0,0.0,0.0,0,6.637,0.376,10.933,7.683,2.4,8.183,2.328,0.058,0.037,2.3,0.579,0.241,2.182,0.0,1.698,0.95,3.25,0.241,9.766,0.0,-26.056,1.825,8.929,0.0,0.0,0.0,0.123,1.25,0.14878911,0.056560967,0.064897378,0.041048911,0.489069789,0.016629983,-8.45080587,0.178098754,1.0,2.640206186,3.660029608,-2.383243392,0.033293698,0.167572416,0,0,
855658,LATTICE SEMICONDUCTOR CORP,10-K,2001-03-26,2000-12-30,3674.0,DE,DE,101.0,855658_2000,16597,3674.0,0.0,0.0,0.0,0,716.931,74.16,1295.884,855.655,535.408,197.49,107.533,0.0,0.0,260.0,102.213,167.887,59.493,0.0,299.508,164.704,440.229,167.887,151.829,0.0,332.088,49.688,567.759,262.236,9.484,94.184,14.036,18.375,0.068015076,0.224074711,0.014477141,0.030249919,0.533938223,1.123647575,0.777873691,0.217880799,1.0,0.433041564,0.822221225,0.256263678,0.213064595,-0.030255344,0,0,
85812,RUSSELL CORP,10-K,2001-03-29,2000-12-30,2253.0,AL,AL,104.0,85812_2000,9293,2253.0,0.0,0.0,0.0,0,640.141,61.387,1153.16,525.94,4.193,803.894,31.896,39.271,52.303,384.211,54.645,14.515,406.446,0.0,0.0,168.727,627.22,14.515,1213.722,0.0,704.892,211.489,1217.578,0.952,0.0,18.562,32.401,15.4375,0.02890702,-0.016735095,0.017071566,0.016134131,0.603523362,0.060327262,0.070564371,0.005314567,1.0,1.068127284,1.086108464,0.611269902,0.056781366,0.022048389,0,0,
862861,APPLIANCE RECYCLING CENTERS OF AMERICA INC /MN,10-K,2001-03-23,2000-12-30,5090.0,MN,MN,103.0,862861_2000,24660,5700.0,0.0,0.0,0.0,0,6.652,1.279,12.651,2.751,0.302,12.173,2.287,2.677,0.077,4.431,0.385,0.927,4.233,0.0,0.0,5.469,9.9,0.927,9.646,0.0,-8.609,1.731,21.479,0.0,0.517,0.58,0.841,1.25,0.239263804,0.117466619,0.025171418,0.238812703,0.524306379,0.449275362,0.341738391,0.028623174,1.0,0.962308701,1.023123167,-0.680499565,0.185597976,-0.079393721,0,0,
875751,SMART & FINAL INC/DE,10-K,2001-03-15,2000-12-31,5140.0,DE,DE,103.0,875751_2000,24356,5411.0,0.0,0.0,0.0,0,279.696,102.858,582.341,264.865,23.328,1572.939,29.203,91.209,0.0,35.472,32.873,11.044,170.276,5.43,0.0,249.293,317.476,11.044,368.196,0.0,59.775,68.776,1863.895,0.0,0.0,6.395,14.774,8.5,0.011320755,0.053266263,0.009068278,0.026998815,0.593842783,0.032675798,0.027642979,0.010846374,0.0,1.067033806,0.962326946,0.102646044,0.055316387,-0.042704345,0,0,
883505,GLACIER WATER SERVICES INC,10-K,2001-03-23,2000-12-31,5960.0,DE,DE,1226.0,883505_2000,25031,5960.0,0.0,0.0,0.0,0,9.045,0.839,74.616,0.232,4.623,38.482,2.834,0.0,22.537,69.755,12.066,-10.196,2.587,0.0,3.195,4.629,74.384,-5.998,103.19,0.0,-1.139,0.765,59.176,0.07,0.352,0.0,7.016,7.875,-0.008693797,-0.018789819,0.002146014,-0.00807194,0.196030342,0.02549841,-0.025008572,-0.024505214,1.0,0.010395313,0.861437534,-0.015264823,0.013643186,-0.017314434,0,0,
883569,FOSSIL INC,10-K,2001-03-30,2000-12-30,3873.0,DE,DE,1231.0,883569_2000,28118,3873.0,0.0,0.0,0.0,0,252.831,18.325,307.591,220.699,90.813,242.103,30.137,5.107,0.0,0.0,6.436,55.883,81.118,0.0,11.312,83.04,83.04,55.883,65.838,0.0,206.184,62.876,505.055,0.838,19.964,38.834,0.128,14.4844,0.097723393,0.155201012,0.039784732,0.062705064,0.567396315,0.202974424,0.00012517,-0.029939883,1.0,0.505592458,1.291603093,0.670318702,0.308347774,-0.141137524,0,0,
883979,POMEROY COMPUTER RESOURCES INC,10-K,2000-03-31,2000-01-05,5045.0,DE,DE,105.0,883979_2000,25132,5045.0,0.0,0.0,0.0,0,252.674,67.298,367.833,181.705,1.097,801.788,12.554,81.081,41.828,23.303,9.516,29.488,29.346,40.11,0.0,162.825,186.128,29.488,33.562,0.0,103.17,216.386,925.138,11.995,0.418,19.406,4.352,15.25,0.087016066,0.12137968,0.039159798,-0.02713938,0.946326186,0.267458597,0.690292561,-0.000589499,1.0,0.949106418,0.878050984,0.280480544,0.144755908,-0.108237966,0,0,
884713,COTT CORP /CN/,10-K,2001-03-20,2000-12-30,2086.0,,,125.0,884713_2000,20338,2086.0,0.0,0.0,0.0,0,182.4,60.3,621.6,118.5,7.2,786.5,59.868,38.2,0.0,279.6,39.0,26.6,64.0,0.0,0.0,153.3,463.1,25.4,390.1,40.0,-70.6,109.0,990.6,0.1,0.0,20.6,32.1,7.625,-0.005614267,0.019154558,0.018824307,-0.005449141,0.594272844,-0.027123696,-0.08150243,0.012869824,1.0,0.259587486,0.932007218,-0.113577864,0.125643501,-0.010568032,0,0,
896264,USANA HEALTH SCIENCES INC,10-K,2001-03-30,2000-12-31,2833.0,UT,UT,1231.0,896264_2000,63863,2834.0,0.0,0.0,0.0,0,16.927,3.352,35.492,12.873,2.9,36.344,9.683,7.169,0.0,8.0,4.186,2.867,10.88,0.0,0.0,14.619,22.619,2.867,30.295,0.0,10.499,1.763,123.18,0.068,0.0,1.911,1.196,1.5,0.107631634,-0.058091746,0.025517194,0.028367813,0.422010594,-0.055090968,-0.102903593,-0.07446522,1.0,0.88629557,0.89856533,0.295813141,0.168319621,-0.025876981,0,0,
901495,BACK YARD BURGERS INC,10-K,2001-03-30,2000-12-30,5812.0,DE,DE,102.0,901495_2000,28501,5812.0,0.0,0.0,0.0,0,1.849,0.775,17.779,9.555,1.041,21.483,4.646,0.747,0.0,4.656,1.384,0.466,0.208,0.559,0.0,2.584,8.224,0.466,19.185,0.0,-0.65,0.402,29.26,0.031,0.029,0.262,0.594,0.6563,0.017165481,0.060522163,0.006533957,0.001716548,0.234490129,-0.005901416,0.046660408,0.057429075,1.0,3.133878605,0.937843761,-0.036559987,0.074357388,-0.003820704,0,0,
909990,WILD OATS MARKETS INC,10-K,2001-03-30,2000-12-30,5412.0,DE,DE,1231.0,909990_2000,63848,5411.0,0.0,0.0,0.0,0,85.617,56.556,372.632,151.564,12.457,559.494,23.147,124.215,28.751,0.353,25.574,-15.021,55.258,0.228,0.0,218.205,221.068,-15.021,235.354,0.0,1.777,13.909,838.131,1.069,0.0,-8.559,9.857,4.25,-0.00191079,-0.012175411,0.031053797,0.010635165,0.514287555,0.14819613,-0.09701776,-0.086991666,1.0,1.5406799,1.27787634,0.00476878,-0.036827218,-0.064670983,0,0,
910619,MONACO COACH CORP /DE/,10-K,2001-03-30,2000-12-30,3711.0,DE,DE,102.0,910619_2000,28917,3711.0,0.0,0.0,0.0,0,196.638,53.098,321.61,186.625,0.0,766.526,18.982,35.763,0.0,0.0,6.359,42.521,114.397,2.8,0.0,127.339,134.985,42.521,123.044,0.0,139.403,67.998,901.89,0.765,0.0,26.859,0.632,17.6875,0.156375531,0.147377348,0.110708963,0.094313761,0.677901807,0.115233872,-0.300646429,-0.050713059,1.0,0.555854849,1.07068075,0.433453562,0.217692236,-0.151740957,0,0,
916365,TRACTOR SUPPLY CO /DE/,10-K,2001-03-23,2000-12-30,5200.0,DE,DE,1226.0,916365_2000,29736,5200.0,0.0,0.0,0.0,0,247.233,70.294,332.296,155.036,9.145,558.63,8.793,3.424,11.881,62.95,9.889,16.39,222.535,0.0,0.0,113.502,177.26,16.39,125.343,0.0,111.957,7.683,759.037,0.341,1.643,11.206,6.387,8.5,0.037409084,0.038067428,0.002891676,0.047911095,0.730261574,0.103689793,-0.146641385,-0.011388547,1.0,2.074323827,0.824648073,0.336919494,0.102267256,-0.042741989,0,0,
916540,DARLING INTERNATIONAL INC,10-K,2001-03-30,2000-12-30,2070.0,DE,DE,103.0,916540_2000,30651,2070.0,0.0,0.0,0.0,0,45.857,14.341,174.505,2.724,3.509,190.283,15.589,109.528,171.351,0.0,31.181,-19.56,8.3,0.0,0.0,152.666,171.781,-19.189,229.186,0.0,-32.495,21.837,242.795,0.0,0.0,0.0,13.971,0.375,-0.008321045,-0.112111176,0.026053628,-0.007219809,0.474221369,-0.078439802,-0.030284272,-0.033519032,1.0,0.465969594,0.83069383,-0.186212429,-0.029901722,0.091375712,0,0,
921960,PHOTOELECTRON CORP,10-K,2001-03-30,2000-12-30,3845.0,MA,MA,102.0,921960_2000,64308,3844.0,0.0,0.0,0.0,0,6.6,0.219,8.448,-3.291,4.636,7.04,8.552,0.0,10.535,10.727,0.511,-7.777,1.39,0.0,3.973,1.012,11.739,-7.777,4.126,0.0,-46.239,0.279,1.428,0.27,0.0,0.0,1.861,3.5,0.052864215,-0.719059406,0.033769448,-0.00830976,0.363399621,1.767337808,-0.701547049,-0.116728477,1.0,-0.109949218,0.869785474,-5.473366477,-0.700284091,0.678748232,0,0,
927417,POLYMER GROUP INC,10-K,2001-04-13,2000-12-30,2221.0,DE,DE,103.0,927417_2000,62836,2200.0,0.0,0.0,0.0,0,341.057,61.579,1507.994,226.235,30.588,607.512,32.004,32.163,291.52,1023.986,62.5,-5.064,122.751,0.0,18.312,150.598,1281.759,-4.323,1096.926,0.0,-17.807,136.746,862.035,0.034,2.917,-2.727,98.405,5.375,0.02227527,0.004352036,0.002351525,0.00640298,0.41052418,-0.002284708,0.108772929,-0.027233923,1.0,1.315155373,0.927284345,-0.011808402,0.06058048,-0.030243693,0,0,
93102,SPRINGS INDUSTRIES INC,10-K,2001-03-28,2000-12-30,2211.0,SC,SC,102.0,93102_2000,9963,2211.0,0.0,0.0,0.0,0,836.365,106.728,1584.146,819.787,2.862,1750.913,17.932,49.916,150.0,283.28,98.0,67.144,508.067,0.0,0.0,271.007,764.359,67.144,1477.941,0.0,713.185,291.05,2275.056,0.119,7.879,39.455,31.984,32.4375,0.0169356,0.022817573,-0.007065205,0.018194169,0.608127029,0.042345978,-0.045205883,-0.003308522,1.0,1.409369672,0.923184407,0.45020156,0.087481204,-0.023967885,0,0,
9342,BALDOR ELECTRIC CO,10-K,2001-03-23,2000-12-30,3621.0,MO,MO,1231.0,9342_2000,1981,3621.0,0.0,0.0,0.0,0,262.421,26.813,464.978,260.845,15.005,413.77,33.769,0.97,41.362,99.502,19.838,46.263,120.951,0.0,9.137,87.948,204.133,46.263,309.957,0.0,317.049,100.494,621.242,2.063,5.447,27.758,3.84,21.125,0.041578592,0.001498449,0.004553846,0.033222375,0.669177897,0.088459362,0.156640135,-0.000528898,1.0,0.365651702,1.14095615,0.681858066,0.167450933,0.004216357,0,0,
93456,STANDARD REGISTER CO,10-K,2001-03-16,2000-12-31,2761.0,OH,OH,103.0,93456_2000,10005,2761.0,0.0,0.0,0.0,0,484.253,37.821,902.606,494.154,56.676,781.932,27.681,0.59,0.0,202.93,54.694,-29.175,131.812,0.0,0.295,113.582,408.452,-29.175,594.519,0.0,476.797,246.932,1265.838,0.817,0.0,-17.514,12.691,14.25,0.00888188,-0.05042363,-0.016170621,6.22e-05,0.593516994,-0.053126194,0.017367035,-0.104141181,1.0,1.252753646,0.895297518,0.528244882,-0.03766649,-0.040674911,0,0,
942138,SLI INC,10-K,2001-04-02,2000-12-31,3640.0,OK,OK,1127.0,942138_2000,60882,3640.0,0.0,0.0,0.0,0,494.331,134.182,1043.892,358.382,77.271,634.62,34.727,57.589,127.482,316.051,27.4,21.064,210.683,0.0,0.0,307.656,678.392,21.064,470.668,0.0,71.886,187.783,913.315,0.743,4.805,4.096,22.308,6.4375,-0.019284312,-0.067894929,-0.008476137,0.031163255,0.532177658,0.097542179,0.002935208,-0.024603943,1.0,1.603103933,0.874941689,0.068863446,0.045472137,0.04984467,0,0,
95953,SYNALLOY CORP,10-K,2001-03-26,2000-12-30,3317.0,DE,DE,102.0,95953_2000,10236,3317.0,0.0,0.0,0.0,0,44.0,6.113,73.068,40.173,0.0,93.908,5.964,8.23,0.0,10.0,3.734,-1.083,28.86,1.078,0.0,18.517,32.895,-1.083,55.816,0.0,49.251,13.26,113.952,0.0,0.0,-0.588,1.184,4.75,0.020367785,-0.073795171,-0.04094732,0.000542612,0.695721793,0.034642482,0.684830978,-0.053776895,0.0,1.418087472,0.81984971,0.674043357,-0.006665024,0.020460426,0,0,
97854,THOMAS & BETTS CORP,10-K,2001-03-29,2000-12-31,3640.0,TN,TN,1229.0,97854_2000,10540,3640.0,0.0,0.0,0.0,0,968.561,156.84,2087.763,905.91,218.675,1412.031,58.0,22.478,0.0,669.983,94.627,-193.383,298.852,0.0,19.39,419.26,1181.853,-44.57,865.973,0.0,565.552,360.671,1756.083,0.004,14.078,-78.847,56.094,16.1875,-0.099631913,-0.12859246,-0.046350462,-0.100644053,0.691463064,-0.248832959,-0.383570434,-0.076373669,1.0,0.96488883,0.704838046,0.270888985,-0.032246476,-0.01556688,0,0,
1002022,INNOVATIVE CLINICAL SOLUTIONS LTD,10-K,2000-06-01,2000-01-31,8090.0,DE,DE,131.0,1002022_2000,61872,8062.0,0.0,0.0,0.0,0,21.7,1.464,58.18,22.648,5.548,103.662,11.999,9.669,6.256,0.907,3.573,-55.353,0.0,3.093,0.0,30.375,35.532,44.647,4.292,0.0,-27.352,13.724,94.673,0.0,0.271,1.456,4.67,0.563,0.030393633,1.499707886,-0.197964135,0.0,0.836318322,-0.443624901,-1.780835211,1.620362806,1.0,3.352558835,1.18829985,-0.470127191,0.550619489,-0.589383536,0,0,
1002135,WESTELL TECHNOLOGIES INC,10-K,2000-06-29,2000-03-31,3661.0,DE,DE,331.0,1002135_2000,61646,3661.0,0.0,0.0,0.0,0,123.983,57.577,315.139,197.825,0.405,319.21,61.488,0.103,28.4,28.451,43.941,-93.456,73.068,0.0,0.0,85.205,117.314,-93.856,77.956,0.0,-160.474,34.906,361.477,6.008,0.0,0.0,2.197,3.375,0.005221154,-0.167201604,-0.040568093,0.128710418,0.88374971,3.260360545,0.451874127,-0.245194154,1.0,0.953272424,0.442343124,-0.509216568,-0.290852608,-0.092104563,0,0,
1003740,ASHTON TECHNOLOGY GROUP INC,10-K,2000-06-27,2000-03-31,7371.0,DE,DE,1231.0,1003740_2000,62739,6200.0,1.0,0.0,0.0,0,8.498,0.98,13.066,2.456,7.512,14.181,33.229,0.0,0.0,0.0,0.7,-15.196,0.0,1.951,1.483,1.804,1.804,-20.938,4.093,4.806,-71.235,0.132,0.225,2.066,0.0,0.0,0.012,1.4375,-0.023860286,-0.259877523,0.000453618,0.0,0.247589163,-0.944286084,-17.35969922,-0.609962295,1.0,0.051416586,1.80123645,-5.451936323,-1.601561304,-0.146745294,0,0,
1005214,AMERICAN WAGERING INC,10-K,2000-05-01,2000-01-31,7990.0,NV,NV,131.0,1005214_2000,62829,7990.0,0.0,0.0,0.0,0,3.706,0.402,8.383,2.077,2.438,7.648,8.077,0.068,0.0,1.748,0.852,0.635,0.405,0.0,0.236,3.092,4.84,0.464,5.199,1.466,-12.058,0.583,12.002,0.086,0.0,0.0,0.179,0.531,0.266429468,0.179782336,-0.010778568,-0.003348681,0.278062746,-0.05907501,3.214335895,0.121016428,1.0,0.484274825,0.659695517,-1.438387212,0.076702851,0.025219757,0,0,
1005414,TOYS R US INC,10-K,2000-04-26,2000-01-29,5945.0,DE,DE,130.0,1005414_2000,10639,5945.0,0.0,0.0,0.0,0,2907.0,1152.0,8003.0,3418.0,275.0,7815.0,197.5,157.0,147.0,1567.0,290.0,404.0,2307.0,0.0,0.0,2351.0,4515.0,404.0,6321.0,0.0,4950.0,225.0,11332.0,2.0,241.0,233.0,127.0,26.4,0.100513573,0.030692101,0.005258009,0.0342382,0.433712358,-0.050067317,0.274058333,0.015066596,1.0,0.65554277,0.920948294,0.618518056,0.095464201,-0.01540719,0,0,
1007021,WORKGROUP TECHNOLOGY CORP,10-K,2000-06-02,2000-03-31,7372.0,DE,DE,331.0,1007021_2000,62447,7372.0,0.0,0.0,0.0,0,7.698,0.756,8.782,5.136,7.019,2.598,1.845,0.0,0.0,0.0,0.609,-4.883,0.0,0.0,0.155,3.646,3.646,-4.883,2.462,0.0,-37.612,0.556,7.411,0.008,0.0,0.0,0.0,1.0,-0.023451173,0.010500525,-0.018113406,0.0,0.07731724,-0.131851852,-0.239655415,0.060111945,1.0,2.783739837,1.47878549,-4.282851287,-0.556023685,0.403920196,0,0,
1012369,DONNA KARAN INTERNATIONAL INC,10-K,2001-04-02,2000-12-31,2340.0,DE,DE,1231.0,1012369_2000,63170,2330.0,0.0,0.0,0.0,0,245.45,76.956,324.214,152.86,15.535,428.499,22.112,0.0,0.0,8.209,16.281,19.187,88.691,0.0,0.0,134.457,171.354,19.187,93.047,0.0,-35.939,85.007,662.695,0.0,6.868,3.163,3.093,9.0,0.038306776,0.063620815,-0.004159076,0.018771529,0.831833295,0.035077163,0.046282856,0.026628363,0.0,0.768109825,1.081391778,-0.110849624,0.078475945,-0.034500919,0,0,
1012393,KEYSTONE AUTOMOTIVE INDUSTRIES INC,10-K,2000-06-26,2000-03-31,5013.0,CA,CA,326.0,1012393_2000,63102,5013.0,0.0,0.0,0.0,0,123.676,12.07,183.756,145.94,3.005,196.528,14.359,14.92,0.0,0.049,7.545,-0.477,82.499,0.0,0.0,35.283,37.816,-0.477,47.627,0.0,66.099,29.702,351.845,0.0,0.0,1.401,1.456,6.875,0.024065968,-0.023810236,0.011197776,0.012639666,0.86789547,-0.067428642,-0.072293596,-0.054507096,0.0,1.478350607,0.898404419,0.359710703,0.012951958,-0.032156878,0,0,
1017047,ROCKSHOX INC,10-K,2000-06-29,2000-03-31,3751.0,DE,DE,331.0,1017047_2000,63666,3751.0,0.0,0.0,0.0,0,20.203,5.658,29.783,17.428,1.148,55.139,13.761,1.183,0.0,0.0,4.937,-6.093,5.81,0.0,0.0,12.355,12.355,-6.093,30.045,0.0,-3.216,12.444,74.045,0.0,0.3,0.308,0.198,0.531,0.011221736,-0.127769223,-0.005458399,0.005976794,0.648893664,0.020233121,0.423310941,0.108895258,0.0,2.385080465,0.815526762,-0.107981063,-0.187590236,0.321954046,0,0,
1017480,HIBBETT SPORTING GOODS INC,10-K,2000-04-28,2000-01-29,5940.0,DE,DE,131.0,1017480_2000,63763,5940.0,0.0,0.0,0.0,0,76.523,18.268,101.252,66.665,1.884,145.8,6.533,0.0,5.357,9.748,4.802,10.812,70.058,0.0,0.0,24.839,34.587,10.812,45.042,0.0,10.672,2.649,209.626,1.652,1.859,6.593,0.83,34.3125,0.15327589,0.138221427,0.005549233,0.129973446,0.747224746,0.198945045,0.057472066,0.003109245,1.0,0.297394453,0.941733333,0.105400387,0.180095208,-0.114897307,0,0,
1017712,HOT TOPIC INC /CA/,10-K,2000-04-26,2000-01-29,5990.0,CA,CA,130.0,1017712_2000,63621,5600.0,0.0,0.0,0.0,0,79.12,6.632,118.646,99.291,51.288,145.652,20.294,0.038,0.0,0.085,8.645,23.245,21.336,0.0,0.0,17.866,19.355,23.245,60.435,0.0,49.861,0.0,257.187,8.762,0.0,13.652,0.03,26.5625,0.073598243,0.153957278,0.0,0.057485987,0.237614416,0.522275953,0.072265547,0.041158043,1.0,0.184193068,0.866214452,0.420250156,0.311236788,-0.060115184,0,0,
1017815,QEP CO INC,10-K,2000-05-26,2000-02-29,5072.0,DE,DE,228.0,1017815_2000,63593,3420.0,0.0,0.0,0.0,0,40.293,8.948,64.036,21.776,0.398,75.126,3.324,18.434,0.0,11.24,1.814,1.433,20.132,0.034,0.0,30.505,41.923,1.433,9.824,0.337,13.042,17.598,112.884,0.136,0.0,0.887,2.307,4.0,0.019465959,0.019071712,-0.004254585,0.041773784,0.882050722,0.013680834,0.014845027,-0.036913505,1.0,1.6377858,1.153120594,0.203666688,0.072256231,-0.04515774,0,0,
101990,UNIFAB INTERNATIONAL INC,10-K,2000-06-29,2000-03-31,3730.0,LA,LA,331.0,101990_2000,65449,3533.0,0.0,0.0,0.0,0,28.477,8.318,82.654,47.99,1.004,61.66,8.127,2.303,0.0,18.0,1.727,-7.266,2.84,0.0,0.0,16.664,34.664,-7.266,46.964,0.0,1.196,21.517,60.385,11.695,0.0,-4.048,2.203,9.5,-0.091210663,0.034750904,0.044505544,-0.041995159,0.569857478,-0.276596831,-2.045410111,-0.06008008,1.0,0.621579789,1.218715361,0.014469959,-0.1102306,-0.096853053,0,0,
102109,UNIVERSAL SECURITY INSTRUMENTS INC,10-K,2000-06-29,2000-03-31,5065.0,MD,MD,331.0,102109_2000,11027,3669.0,0.0,0.0,0.0,0,3.144,0.614,5.907,3.303,0.035,5.607,0.912,1.807,0.0,0.045,0.046,-0.759,2.143,0.0,0.0,2.559,2.604,-0.759,0.703,0.0,-7.239,0.908,7.732,0.0,0.0,0.0,0.248,1.25,0.043218552,-0.123330991,0.053935348,0.03601546,0.938378195,-0.025078782,0.090887542,-0.140247984,0.0,2.897368421,0.658761528,-1.225495175,-0.086507533,-0.017217147,0,0,
1022536,MAZEL STORES INC,10-K,2000-04-28,2000-01-29,5990.0,OH,OH,130.0,1022536_2000,64015,5331.0,0.0,0.0,0.0,0,91.59,22.763,147.782,71.753,2.318,207.808,9.142,2.017,82.911,38.28,6.508,-13.034,53.778,0.0,0.0,33.164,76.029,-13.034,44.859,0.0,7.433,24.826,328.507,0.0,0.0,-8.334,4.305,2.625,-0.024770701,-0.087475538,0.070620413,-0.110481233,0.778071754,0.122284488,-0.314184993,-0.136053377,1.0,2.989988645,0.803508218,0.050297059,-0.115460611,-0.045849712,0,0,
1023731,8X8 INC,10-K,2000-06-28,2000-03-31,3674.0,DE,DE,331.0,1023731_2000,65021,3674.0,0.0,0.0,0.0,0,30.932,1.387,39.145,21.632,24.126,3.618,26.681,0.0,0.0,6.238,14.355,-73.318,1.328,0.0,0.0,11.275,17.513,-74.399,14.501,0.0,-128.235,2.907,18.228,2.763,0.306,0.017,1.456,0.7813,-0.045516907,-0.027963845,0.010350254,-0.000786861,0.255537106,-0.386514753,0.287434461,-0.940748213,1.0,1.037778194,0.436788553,-3.275897305,-1.862971005,-0.949963683,0,0,
1024452,STREICHER MOBILE FUELING INC,10-K,2000-05-16,2000-01-31,5172.0,FL,FL,131.0,1024452_2000,64130,5172.0,0.0,0.0,0.0,0,11.945,3.116,24.645,5.218,1.251,60.559,3.51,9.868,2.092,5.591,1.349,-1.335,0.291,0.0,0.804,13.836,19.427,-1.335,16.468,0.0,-2.725,9.637,65.002,2.412,0.0,0.0,1.646,2.25,0.00650527,0.055871212,0.00205863,-0.005928854,0.461472915,0.382280959,0.407588261,-0.078491895,1.0,0.660715416,0.823393139,-0.110570095,0.012619193,-0.130270092,0,0,
1025743,FIRST AVIATION SERVICES INC,10-K,2000-04-28,2000-01-31,3724.0,DE,DE,131.0,1025743_2000,64433,5080.0,0.0,0.0,0.0,0,74.367,13.496,80.714,47.832,31.855,75.431,7.185,11.757,0.0,0.147,1.251,-0.576,21.803,0.0,0.0,31.694,31.841,-1.83,7.39,0.0,19.476,15.86,97.55,0.281,2.12,-0.349,0.538,4.625,0.123670006,0.086172848,0.024535325,0.091690304,0.547872736,0.000115197,5.787992941,-0.191184099,1.0,1.439395136,0.825215335,0.241296429,-0.020331045,-0.095065408,0,0,
1031798,BEA SYSTEMS INC,10-K,2000-05-01,2000-01-31,7371.0,DE,DE,131.0,1031798_2000,64606,7372.0,0.0,0.0,0.0,0,1206.891,15.233,1592.336,606.004,945.927,204.509,390.196,13.321,7.878,564.082,110.44,17.082,0.0,19.209,38.292,389.9,986.332,17.082,80.353,0.0,-187.394,214.706,819.76,85.746,24.307,30.38,22.91,65.9375,-0.038978289,0.009911696,0.057265473,0.0,0.373781664,0.807313257,0.078187758,0.035539271,1.0,0.023553758,0.66158256,-0.117684961,0.04419419,0.015801194,0,0,
1036584,HOOVERS INC,10-K,2000-06-29,2000-03-31,7389.0,DE,DE,331.0,1036584_2000,122171,7370.0,0.0,0.0,0.0,0,35.477,1.834,51.162,39.626,30.533,14.594,15.431,1.015,0.0,0.031,2.414,-37.114,0.12,0.0,0.0,11.505,11.536,-37.114,11.093,0.0,-55.13,4.352,30.772,5.546,0.0,0.0,0.122,2.1563,-0.050519982,-0.103253024,0.013330221,0.00107195,0.271080099,0.839987734,-0.206229672,-0.386210127,1.0,1.190932238,1.146555753,-1.077557562,-0.723036629,-0.373695722,0,0,
104169,WAL MART STORES INC,10-K,2000-04-17,2000-01-31,5331.0,DE,DE,131.0,104169_2000,11259,5331.0,0.0,0.0,0.0,0,26555.0,15092.0,78130.0,31343.0,2054.0,147868.0,4470.0,6661.0,3778.0,15655.0,2387.0,6295.0,21442.0,0.0,0.0,28949.0,45647.0,6295.0,52433.0,0.0,29485.0,1768.0,192003.0,581.0,841.0,3692.0,1467.0,56.8,-0.002424585,0.065787081,0.005751655,0.022211895,0.449788814,0.158146733,-0.004551976,-0.004566622,1.0,0.123448184,0.955070115,0.377383847,0.146601818,-0.05608874,0,0,
1043156,STAR BUFFET INC,10-K,2000-05-03,2000-01-31,5812.0,DE,DE,125.0,1043156_2000,65482,5812.0,0.0,0.0,0.0,0,3.639,5.41,46.002,21.38,1.101,82.08,2.949,3.024,5.375,11.704,3.65,1.402,0.937,2.974,0.0,12.531,24.622,1.402,50.404,0.0,5.951,1.214,94.039,0.045,0.546,0.705,1.556,2.5313,-0.007515631,0.038441296,-0.017831204,-0.002378897,0.220490414,-0.046381443,0.141042803,-0.001077689,1.0,2.86416404,0.984693357,0.129363941,0.079626973,-0.038925496,0,0,
1043505,STANDARD AUTOMOTIVE CORP,10-K,2000-06-29,2000-03-31,3715.0,DE,DE,1231.0,1043505_2000,66352,3715.0,0.0,0.0,0.0,0,53.28,12.721,163.005,26.45,0.959,106.801,3.822,95.641,32.255,0.099,7.494,-9.504,32.052,0.0,0.102,132.157,136.554,-10.215,53.369,0.001,-4.772,17.94,137.351,0.0,0.8,-1.547,11.927,1.2,0.004102974,-0.050667732,-0.048469711,0.076264695,0.718720285,0.019641573,2.938888903,-0.118309587,1.0,4.937456507,0.730064965,-0.029275176,0.001012239,-0.048582942,0,0,
